part_id,type_id,color_id,color,hex,step,bottom_z_mm,body_height_mm,x_mm,y_mm,rotation_z_deg,role,small_exception,status
DUC-R3-0256,BR-02x02-H096,c0,Yellow,#F4EE2A,244,92.8,9.6,20,-60,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0241,CT-07C-H096-e10d9a04a7,c2,Black,#000000,245,92.8,9.6,-40,-56,90,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0257,CT-05C-H096-c763985811,c2,Black,#000000,246,92.8,9.6,36,-56,180,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0258,CT-03C-H096-c1d6f05dcc,c0,Yellow,#F4EE2A,247,92.8,9.6,36,-44,270,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0242,CT-07C-H096-48e06b5e1e,c0,Yellow,#F4EE2A,248,92.8,9.6,-44,-36,0,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0252,BR-02x08-H096,c0,Yellow,#F4EE2A,249,92.8,9.6,-4,-20,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0261,CT-24C-H096-60744f3966,c0,Yellow,#F4EE2A,250,92.8,9.6,60,-20,0,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0239,CT-18C-H096-e47607893e,c0,Yellow,#F4EE2A,251,92.8,9.6,-52,-4,0,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0243,BR-02x04-H096,c0,Yellow,#F4EE2A,252,92.8,9.6,-36,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0251,BR-01x02-H096,c0,Yellow,#F4EE2A,253,92.8,9.6,-16,-4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0254,BR-02x04-H096,c0,Yellow,#F4EE2A,254,92.8,9.6,20,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0260,BR-01x02-H096,c0,Yellow,#F4EE2A,255,92.8,9.6,40,-4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0253,BR-02x04-H096,c0,Yellow,#F4EE2A,256,92.8,9.6,-4,28,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0259,CT-24C-H096-5f7a42e330,c0,Yellow,#F4EE2A,257,92.8,9.6,44,44,180,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0240,BR-02x02-H096,c0,Yellow,#F4EE2A,258,92.8,9.6,-60,52,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0244,BR-02x08-H096,c0,Yellow,#F4EE2A,259,92.8,9.6,-44,52,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0246,BR-02x08-H096,c0,Yellow,#F4EE2A,260,92.8,9.6,-4,52,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0245,BR-01x02-H096,c0,Yellow,#F4EE2A,261,92.8,9.6,-44,88,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0271,BR-01x02-H096,c1,Pumpkin orange,#FF9016,262,102.4,9.6,4,-80,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0272,BR-01x02-H096,c0,Yellow,#F4EE2A,263,102.4,9.6,4,-72,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0264,CT-07C-H096-19b018b623,c2,Black,#000000,264,102.4,9.6,-36,-60,270,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0277,BR-01x02-H096,c0,Yellow,#F4EE2A,265,102.4,9.6,24,-60,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0279,BR-02x04-H096,c2,Black,#000000,266,102.4,9.6,44,-60,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0267,CT-09C-H096-c77ac71faf,c0,Yellow,#F4EE2A,267,102.4,9.6,-24,-52,180,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0270,BR-04x04-H096,c0,Yellow,#F4EE2A,268,102.4,9.6,4,-52,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0282,BR-01x02-H096,c0,Yellow,#F4EE2A,269,102.4,9.6,56,-44,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0262,BR-04x06-H096,c0,Yellow,#F4EE2A,270,102.4,9.6,-52,-28,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0278,BR-04x06-H096,c0,Yellow,#F4EE2A,271,102.4,9.6,36,-28,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0268,BR-04x06-H096,c0,Yellow,#F4EE2A,272,102.4,9.6,-12,-20,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0274,BR-01x04-H096,c0,Yellow,#F4EE2A,273,102.4,9.6,16,-20,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0283,BR-02x06-H096,c0,Yellow,#F4EE2A,274,102.4,9.6,60,-12,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0284,BR-01x06-H096,c0,Yellow,#F4EE2A,275,102.4,9.6,72,-12,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0280,BR-01x02-H096,c0,Yellow,#F4EE2A,276,102.4,9.6,48,4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0263,BR-02x04-H096,c0,Yellow,#F4EE2A,277,102.4,9.6,-60,12,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0265,BR-04x06-H096,c0,Yellow,#F4EE2A,278,102.4,9.6,-28,12,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0273,BR-04x06-H096,c0,Yellow,#F4EE2A,279,102.4,9.6,20,12,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0281,BR-02x02-H096,c0,Yellow,#F4EE2A,280,102.4,9.6,52,20,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0266,BR-02x02-H096,c0,Yellow,#F4EE2A,281,102.4,9.6,-44,36,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0275,BR-02x06-H096,c0,Yellow,#F4EE2A,282,102.4,9.6,36,36,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0269,BR-04x06-H096,c0,Yellow,#F4EE2A,283,102.4,9.6,-12,44,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0276,BR-02x02-H096,c0,Yellow,#F4EE2A,284,102.4,9.6,20,52,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0293,CT-17C-H096-59541c1f04,c0,Yellow,#F4EE2A,285,112.0,9.6,-8,-68,90,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0287,CT-06C-H096-88c8e83714,c2,Black,#000000,286,112.0,9.6,-36,-60,270,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0300,BR-02x02-H096,c0,Yellow,#F4EE2A,287,112.0,9.6,20,-60,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0301,BR-02x02-H096,c2,Black,#000000,288,112.0,9.6,36,-60,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0288,CT-05C-H096-c763985811,c0,Yellow,#F4EE2A,289,112.0,9.6,-44,-48,0,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0302,BR-02x02-H096,c0,Yellow,#F4EE2A,290,112.0,9.6,36,-44,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0295,BR-02x04-H096,c0,Yellow,#F4EE2A,291,112.0,9.6,-4,-36,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0304,BR-02x04-H096,c0,Yellow,#F4EE2A,292,112.0,9.6,52,-36,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0285,BR-02x08-H096,c0,Yellow,#F4EE2A,293,112.0,9.6,-60,-20,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0296,BR-01x02-H096,c0,Yellow,#F4EE2A,294,112.0,9.6,-4,-16,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0308,BR-02x06-H096,c0,Yellow,#F4EE2A,295,112.0,9.6,68,-12,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0289,BR-02x04-H096,c0,Yellow,#F4EE2A,296,112.0,9.6,-36,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0294,BR-01x02-H096,c0,Yellow,#F4EE2A,297,112.0,9.6,-16,-4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0297,BR-02x08-H096,c0,Yellow,#F4EE2A,298,112.0,9.6,20,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0307,BR-01x02-H096,c0,Yellow,#F4EE2A,299,112.0,9.6,56,-4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0286,BR-02x02-H096,c0,Yellow,#F4EE2A,300,112.0,9.6,-60,20,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0298,BR-02x04-H096,c0,Yellow,#F4EE2A,301,112.0,9.6,-4,20,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0305,BR-02x04-H096,c0,Yellow,#F4EE2A,302,112.0,9.6,52,20,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0290,BR-02x04-H096,c0,Yellow,#F4EE2A,303,112.0,9.6,-44,28,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0291,BR-02x02-H096,c0,Yellow,#F4EE2A,304,112.0,9.6,-28,36,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0299,BR-01x02-H096,c0,Yellow,#F4EE2A,305,112.0,9.6,-4,40,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0306,BR-01x02-H096,c0,Yellow,#F4EE2A,306,112.0,9.6,52,40,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0303,BR-02x04-H096,c0,Yellow,#F4EE2A,307,112.0,9.6,36,44,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0292,BR-02x08-H096,c0,Yellow,#F4EE2A,308,112.0,9.6,-4,52,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0318,BR-02x04-H096,c0,Yellow,#F4EE2A,309,121.6,9.6,-4,-76,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0314,BR-02x08-H096,c0,Yellow,#F4EE2A,310,121.6,9.6,-20,-60,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0324,BR-02x04-H096,c0,Yellow,#F4EE2A,311,121.6,9.6,28,-60,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0319,BR-01x02-H096,c0,Yellow,#F4EE2A,312,121.6,9.6,-4,-48,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0309,BR-02x04-H096,c0,Yellow,#F4EE2A,313,121.6,9.6,-52,-44,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0325,BR-02x04-H096,c0,Yellow,#F4EE2A,314,121.6,9.6,44,-44,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0320,BR-02x04-H096,c0,Yellow,#F4EE2A,315,121.6,9.6,-4,-28,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0328,BR-02x04-H096,c0,Yellow,#F4EE2A,316,121.6,9.6,60,-28,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0310,BR-02x03-H096,c0,Yellow,#F4EE2A,317,121.6,9.6,-60,-24,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0311,BR-02x08-H096,c0,Yellow,#F4EE2A,318,121.6,9.6,-36,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0323,BR-02x08-H096,c0,Yellow,#F4EE2A,319,121.6,9.6,36,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0330,CT-06C-H096-579600b9e3,c0,Yellow,#F4EE2A,320,121.6,9.6,68,-4,180,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0321,CT-04C-H096-15e33fd0c4,c0,Yellow,#F4EE2A,321,121.6,9.6,-4,0,180,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0312,BR-01x02-H096,c0,Yellow,#F4EE2A,322,121.6,9.6,-60,8,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0329,BR-02x03-H096,c0,Yellow,#F4EE2A,323,121.6,9.6,52,16,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0313,BR-02x04-H096,c0,Yellow,#F4EE2A,324,121.6,9.6,-52,20,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0322,BR-02x04-H096,c0,Yellow,#F4EE2A,325,121.6,9.6,-4,28,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0315,BR-02x04-H096,c0,Yellow,#F4EE2A,326,121.6,9.6,-36,36,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0326,BR-02x04-H096,c0,Yellow,#F4EE2A,327,121.6,9.6,44,36,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0316,BR-01x02-H096,c0,Yellow,#F4EE2A,328,121.6,9.6,-32,52,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0317,BR-02x08-H096,c0,Yellow,#F4EE2A,329,121.6,9.6,4,52,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0327,BR-01x02-H096,c0,Yellow,#F4EE2A,330,121.6,9.6,40,52,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0343,BR-02x02-H096,c0,Yellow,#F4EE2A,331,131.2,9.6,4,-76,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0337,BR-02x03-H096,c0,Yellow,#F4EE2A,332,131.2,9.6,-24,-60,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0344,BR-02x03-H096,c0,Yellow,#F4EE2A,333,131.2,9.6,16,-60,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0334,BR-02x04-H096,c0,Yellow,#F4EE2A,334,131.2,9.6,-44,-52,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0349,BR-02x04-H096,c0,Yellow,#F4EE2A,335,131.2,9.6,36,-52,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0331,BR-01x02-H096,c0,Yellow,#F4EE2A,336,131.2,9.6,-60,-48,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0341,BR-02x08-H096,c0,Yellow,#F4EE2A,337,131.2,9.6,-4,-36,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0350,BR-02x04-H096,c0,Yellow,#F4EE2A,338,131.2,9.6,52,-36,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0352,BR-02x03-H096,c0,Yellow,#F4EE2A,339,131.2,9.6,68,-24,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0332,BR-02x08-H096,c0,Yellow,#F4EE2A,340,131.2,9.6,-60,-12,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0335,BR-02x04-H096,c0,Yellow,#F4EE2A,341,131.2,9.6,-36,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0339,BR-01x02-H096,c0,Yellow,#F4EE2A,342,131.2,9.6,-16,-4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0345,BR-01x02-H096,c0,Yellow,#F4EE2A,343,131.2,9.6,8,-4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0347,BR-02x08-H096,c0,Yellow,#F4EE2A,344,131.2,9.6,44,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0353,BR-01x02-H096,c0,Yellow,#F4EE2A,345,131.2,9.6,68,8,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0351,BR-02x03-H096,c0,Yellow,#F4EE2A,346,131.2,9.6,52,16,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0333,BR-01x02-H096,c0,Yellow,#F4EE2A,347,131.2,9.6,-60,24,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0336,BR-02x04-H096,c0,Yellow,#F4EE2A,348,131.2,9.6,-44,28,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0342,BR-02x08-H096,c0,Yellow,#F4EE2A,349,131.2,9.6,-4,28,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0348,BR-02x06-H096,c0,Yellow,#F4EE2A,350,131.2,9.6,36,36,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0338,BR-02x04-H096,c0,Yellow,#F4EE2A,351,131.2,9.6,-28,44,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0340,BR-01x02-H096,c0,Yellow,#F4EE2A,352,131.2,9.6,-16,52,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0346,BR-02x03-H096,c0,Yellow,#F4EE2A,353,131.2,9.6,16,52,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0360,BR-01x02-H096,c0,Yellow,#F4EE2A,354,140.8,9.6,-32,-60,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0362,BR-02x08-H096,c0,Yellow,#F4EE2A,355,140.8,9.6,4,-60,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0371,BR-01x02-H096,c0,Yellow,#F4EE2A,356,140.8,9.6,40,-60,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0369,BR-02x04-H096,c0,Yellow,#F4EE2A,357,140.8,9.6,44,-44,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0355,CT-12C-H096-dc1b462174,c0,Yellow,#F4EE2A,358,140.8,9.6,-36,-36,0,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0363,BR-02x04-H096,c0,Yellow,#F4EE2A,359,140.8,9.6,-4,-36,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0372,BR-02x02-H096,c0,Yellow,#F4EE2A,360,140.8,9.6,52,-28,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0364,BR-01x02-H096,c0,Yellow,#F4EE2A,361,140.8,9.6,-4,-16,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0354,BR-02x08-H096,c0,Yellow,#F4EE2A,362,140.8,9.6,-60,-4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0356,BR-01x02-H096,c0,Yellow,#F4EE2A,363,140.8,9.6,-48,-4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0359,BR-02x08-H096,c0,Yellow,#F4EE2A,364,140.8,9.6,-12,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0368,BR-02x03-H096,c0,Yellow,#F4EE2A,365,140.8,9.6,32,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0373,BR-04x04-H096,c0,Yellow,#F4EE2A,366,140.8,9.6,60,-4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0357,BR-02x02-H096,c0,Yellow,#F4EE2A,367,140.8,9.6,-44,20,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0365,BR-02x04-H096,c0,Yellow,#F4EE2A,368,140.8,9.6,-4,20,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0370,BR-02x04-H096,c0,Yellow,#F4EE2A,369,140.8,9.6,44,20,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0358,BR-02x04-H096,c0,Yellow,#F4EE2A,370,140.8,9.6,-36,36,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0367,BR-02x04-H096,c0,Yellow,#F4EE2A,371,140.8,9.6,28,36,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0366,BR-01x02-H096,c0,Yellow,#F4EE2A,372,140.8,9.6,-4,40,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0361,BR-02x08-H096,c0,Yellow,#F4EE2A,373,140.8,9.6,-4,52,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0377,BR-01x04-H096,c0,Yellow,#F4EE2A,374,150.4,9.6,-20,-64,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0382,BR-04x04-H096,c0,Yellow,#F4EE2A,375,150.4,9.6,12,-52,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0375,BR-02x02-H096,c0,Yellow,#F4EE2A,376,150.4,9.6,-44,-44,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0385,BR-02x03-H096,c0,Yellow,#F4EE2A,377,150.4,9.6,36,-40,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0378,BR-04x06-H096,c0,Yellow,#F4EE2A,378,150.4,9.6,-20,-36,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0388,BR-01x02-H096,c0,Yellow,#F4EE2A,379,150.4,9.6,52,-32,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0374,BR-04x06-H096,c0,Yellow,#F4EE2A,380,150.4,9.6,-52,-12,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0383,BR-04x06-H096,c0,Yellow,#F4EE2A,381,150.4,9.6,12,-12,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0379,BR-01x04-H096,c0,Yellow,#F4EE2A,382,150.4,9.6,-20,-8,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0386,BR-04x06-H096,c0,Yellow,#F4EE2A,383,150.4,9.6,44,-4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0376,BR-02x02-H096,c0,Yellow,#F4EE2A,384,150.4,9.6,-44,20,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0380,BR-04x06-H096,c0,Yellow,#F4EE2A,385,150.4,9.6,-20,20,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0389,BR-01x02-H096,c0,Yellow,#F4EE2A,386,150.4,9.6,52,24,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0384,BR-04x04-H096,c0,Yellow,#F4EE2A,387,150.4,9.6,12,28,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0387,BR-02x03-H096,c0,Yellow,#F4EE2A,388,150.4,9.6,36,32,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0381,BR-02x04-H096,c0,Yellow,#F4EE2A,389,150.4,9.6,-4,52,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
