step,part_id,type_id,color_id,x_mm,y_mm,bottom_z_mm,rotation_z_deg,insertion_axis,lower_support_ids,contact_stud_sites,physical_fit,retention
359,MON-R3-0359,BR-04x06-H096,c0,60,36,102.4,0,-Z,MON-R3-0324;MON-R3-0328,12,UNKNOWN,UNKNOWN
360,MON-R3-0337,BR-02x02-H096,c0,-60,52,102.4,0,-Z,MON-R3-0304,4,UNKNOWN,UNKNOWN
361,MON-R3-0341,BR-04x06-H096,c0,-28,60,102.4,270,-Z,MON-R3-0307;MON-R3-0310;MON-R3-0311;MON-R3-0316,17,UNKNOWN,UNKNOWN
362,MON-R3-0350,BR-04x06-H096,c0,20,60,102.4,270,-Z,MON-R3-0311;MON-R3-0316;MON-R3-0319;MON-R3-0322,13,UNKNOWN,UNKNOWN
363,MON-R3-0360,BR-02x02-H096,c0,52,68,102.4,0,-Z,MON-R3-0324,4,UNKNOWN,UNKNOWN
364,MON-R3-0348,BR-01x06-H096,c0,4,80,102.4,270,-Z,MON-R3-0311,6,UNKNOWN,UNKNOWN
365,MON-R3-0373,BR-02x08-H096,c3,-4,-76,112.0,270,-Z,MON-R3-0344,16,UNKNOWN,UNKNOWN
366,MON-R3-0371,CT-05C-H096-c763985811,c3,-40,-60,112.0,90,-Z,MON-R3-0335;MON-R3-0342;MON-R3-0343,5,UNKNOWN,UNKNOWN
367,MON-R3-0374,CT-03C-H096-c1d6f05dcc,c0,-28,-60,112.0,180,-Z,MON-R3-0343;MON-R3-0346,3,UNKNOWN,UNKNOWN
368,MON-R3-0382,CT-03C-H096-c1d6f05dcc,c0,20,-60,112.0,270,-Z,MON-R3-0346;MON-R3-0351,3,UNKNOWN,UNKNOWN
369,MON-R3-0383,CT-09C-H096-1b75716a54,c3,40,-60,112.0,90,-Z,MON-R3-0351;MON-R3-0354;MON-R3-0355;MON-R3-0358,9,UNKNOWN,UNKNOWN
370,MON-R3-0367,BR-02x04-H096,c3,-60,-52,112.0,0,-Z,MON-R3-0331;MON-R3-0335;MON-R3-0336,8,UNKNOWN,UNKNOWN
371,MON-R3-0377,BR-02x06-H096,c0,-4,-44,112.0,0,-Z,MON-R3-0338;MON-R3-0343;MON-R3-0346;MON-R3-0349,12,UNKNOWN,UNKNOWN
372,MON-R3-0384,CT-03C-H096-c1d6f05dcc,c0,52,-44,112.0,270,-Z,MON-R3-0356;MON-R3-0361,3,UNKNOWN,UNKNOWN
373,MON-R3-0387,CT-06C-H096-834a107884,c3,64,-40,112.0,90,-Z,MON-R3-0358;MON-R3-0362,6,UNKNOWN,UNKNOWN
374,MON-R3-0368,BR-02x02-H096,c0,-60,-28,112.0,0,-Z,MON-R3-0332;MON-R3-0336,4,UNKNOWN,UNKNOWN
375,MON-R3-0378,BR-01x02-H096,c0,-4,-16,112.0,270,-Z,MON-R3-0339;MON-R3-0349,2,UNKNOWN,UNKNOWN
376,MON-R3-0365,BR-02x08-H096,c0,-76,-4,112.0,0,-Z,MON-R3-0331;MON-R3-0332;MON-R3-0333,16,UNKNOWN,UNKNOWN
377,MON-R3-0369,BR-02x06-H096,c0,-44,-4,112.0,270,-Z,MON-R3-0332;MON-R3-0339;MON-R3-0340;MON-R3-0345,12,UNKNOWN,UNKNOWN
378,MON-R3-0376,BR-02x08-H096,c0,12,-4,112.0,270,-Z,MON-R3-0339;MON-R3-0345;MON-R3-0349;MON-R3-0352;MON-R3-0353;MON-R3-0357,16,UNKNOWN,UNKNOWN
379,MON-R3-0385,BR-02x02-H096,c0,52,-4,112.0,0,-Z,MON-R3-0357,4,UNKNOWN,UNKNOWN
380,MON-R3-0389,CT-17C-H096-9b7af214e9,c0,68,0,112.0,180,-Z,MON-R3-0357;MON-R3-0359;MON-R3-0362,17,UNKNOWN,UNKNOWN
381,MON-R3-0391,BR-02x04-H096,c0,84,12,112.0,0,-Z,MON-R3-0357;MON-R3-0363;MON-R3-0364,8,UNKNOWN,UNKNOWN
382,MON-R3-0366,BR-02x02-H096,c0,-76,36,112.0,0,-Z,MON-R3-0334,4,UNKNOWN,UNKNOWN
383,MON-R3-0379,BR-02x08-H096,c0,-4,36,112.0,0,-Z,MON-R3-0341;MON-R3-0345;MON-R3-0347;MON-R3-0350,16,UNKNOWN,UNKNOWN
384,MON-R3-0390,BR-01x02-H096,c0,68,40,112.0,270,-Z,MON-R3-0359,2,UNKNOWN,UNKNOWN
385,MON-R3-0370,BR-02x04-H096,c0,-60,44,112.0,0,-Z,MON-R3-0334;MON-R3-0337,8,UNKNOWN,UNKNOWN
386,MON-R3-0386,BR-02x04-H096,c0,60,52,112.0,270,-Z,MON-R3-0359,8,UNKNOWN,UNKNOWN
387,MON-R3-0372,BR-02x04-H096,c0,-44,60,112.0,0,-Z,MON-R3-0341,8,UNKNOWN,UNKNOWN
388,MON-R3-0375,BR-02x03-H096,c0,-24,68,112.0,270,-Z,MON-R3-0341,6,UNKNOWN,UNKNOWN
389,MON-R3-0381,BR-02x06-H096,c0,28,68,112.0,270,-Z,MON-R3-0350;MON-R3-0360,12,UNKNOWN,UNKNOWN
390,MON-R3-0388,BR-01x02-H096,c0,56,68,112.0,0,-Z,MON-R3-0360,2,UNKNOWN,UNKNOWN
391,MON-R3-0380,CT-04C-H096-a6bced9f60,c0,0,76,112.0,270,-Z,MON-R3-0341;MON-R3-0348;MON-R3-0350,4,UNKNOWN,UNKNOWN
392,MON-R3-0401,CT-17C-H096-b738ac4977,c3,-4,-72,121.6,90,-Z,MON-R3-0373;MON-R3-0377,17,UNKNOWN,UNKNOWN
393,MON-R3-0402,BR-01x02-H096,c3,-28,-64,121.6,270,-Z,MON-R3-0371;MON-R3-0374,2,UNKNOWN,UNKNOWN
394,MON-R3-0408,BR-01x02-H096,c3,20,-64,121.6,270,-Z,MON-R3-0382;MON-R3-0383,2,UNKNOWN,UNKNOWN
395,MON-R3-0396,BR-02x04-H096,c3,-52,-60,121.6,270,-Z,MON-R3-0367;MON-R3-0371,8,UNKNOWN,UNKNOWN
396,MON-R3-0404,CT-03C-H096-c1d6f05dcc,c0,-4,-60,121.6,270,-Z,MON-R3-0377,3,UNKNOWN,UNKNOWN
397,MON-R3-0411,BR-02x04-H096,c3,44,-60,121.6,270,-Z,MON-R3-0383,8,UNKNOWN,UNKNOWN
398,MON-R3-0403,BR-01x02-H096,c0,-28,-56,121.6,270,-Z,MON-R3-0374,2,UNKNOWN,UNKNOWN
399,MON-R3-0409,BR-01x02-H096,c0,20,-56,121.6,270,-Z,MON-R3-0382,2,UNKNOWN,UNKNOWN
400,MON-R3-0397,CT-03C-H096-c1d6f05dcc,c3,-60,-44,121.6,90,-Z,MON-R3-0367,3,UNKNOWN,UNKNOWN
401,MON-R3-0413,BR-01x02-H096,c0,48,-44,121.6,0,-Z,MON-R3-0384,2,UNKNOWN,UNKNOWN
402,MON-R3-0415,BR-02x03-H096,c3,64,-44,121.6,270,-Z,MON-R3-0384;MON-R3-0387,6,UNKNOWN,UNKNOWN
403,MON-R3-0398,CT-07C-H096-48e06b5e1e,c0,-60,-28,121.6,0,-Z,MON-R3-0367;MON-R3-0368,5,UNKNOWN,UNKNOWN
404,MON-R3-0416,BR-01x03-H096,c0,64,-24,121.6,0,-Z,MON-R3-0387;MON-R3-0389,3,UNKNOWN,UNKNOWN
405,MON-R3-0405,BR-02x08-H096,c0,-4,-20,121.6,0,-Z,MON-R3-0376;MON-R3-0377;MON-R3-0378;MON-R3-0379,16,UNKNOWN,UNKNOWN
406,MON-R3-0392,CT-04C-H096-15e33fd0c4,c0,-76,-8,121.6,0,-Z,MON-R3-0365,4,UNKNOWN,UNKNOWN
407,MON-R3-0395,BR-02x08-H096,c0,-44,-4,121.6,270,-Z,MON-R3-0365;MON-R3-0369;MON-R3-0376,16,UNKNOWN,UNKNOWN
408,MON-R3-0407,BR-02x08-H096,c0,36,-4,121.6,270,-Z,MON-R3-0376;MON-R3-0385;MON-R3-0389,16,UNKNOWN,UNKNOWN
409,MON-R3-0418,BR-01x08-H096,c0,72,-4,121.6,0,-Z,MON-R3-0389,8,UNKNOWN,UNKNOWN
410,MON-R3-0419,BR-02x02-H096,c0,84,4,121.6,0,-Z,MON-R3-0391,4,UNKNOWN,UNKNOWN
411,MON-R3-0393,BR-02x03-H096,c0,-76,16,121.6,0,-Z,MON-R3-0365,6,UNKNOWN,UNKNOWN
412,MON-R3-0417,BR-01x03-H096,c0,64,16,121.6,0,-Z,MON-R3-0389,3,UNKNOWN,UNKNOWN
413,MON-R3-0394,BR-02x04-H096,c0,-68,36,121.6,270,-Z,MON-R3-0366;MON-R3-0370,8,UNKNOWN,UNKNOWN
414,MON-R3-0406,BR-02x06-H096,c0,-4,36,121.6,0,-Z,MON-R3-0379,12,UNKNOWN,UNKNOWN
415,MON-R3-0414,BR-02x04-H096,c0,60,36,121.6,270,-Z,MON-R3-0389;MON-R3-0390,4,UNKNOWN,UNKNOWN
416,MON-R3-0399,BR-02x04-H096,c0,-52,52,121.6,270,-Z,MON-R3-0370;MON-R3-0372,8,UNKNOWN,UNKNOWN
417,MON-R3-0412,BR-02x04-H096,c0,44,52,121.6,270,-Z,MON-R3-0386,4,UNKNOWN,UNKNOWN
418,MON-R3-0400,BR-02x08-H096,c0,-20,68,121.6,270,-Z,MON-R3-0372;MON-R3-0375;MON-R3-0379;MON-R3-0380;MON-R3-0381,16,UNKNOWN,UNKNOWN
419,MON-R3-0410,BR-02x04-H096,c0,28,68,121.6,270,-Z,MON-R3-0381,8,UNKNOWN,UNKNOWN
420,MON-R3-0424,BR-01x02-H096,c3,-44,-64,131.2,270,-Z,MON-R3-0396,2,UNKNOWN,UNKNOWN
421,MON-R3-0437,BR-01x02-H096,c3,36,-64,131.2,270,-Z,MON-R3-0411,2,UNKNOWN,UNKNOWN
422,MON-R3-0428,BR-02x08-H096,c0,-4,-60,131.2,270,-Z,MON-R3-0401;MON-R3-0402;MON-R3-0403;MON-R3-0404;MON-R3-0408;MON-R3-0409,12,UNKNOWN,UNKNOWN
423,MON-R3-0439,BR-02x02-H096,c3,52,-60,131.2,0,-Z,MON-R3-0411,4,UNKNOWN,UNKNOWN
424,MON-R3-0438,BR-01x02-H096,c0,36,-56,131.2,270,-Z,MON-R3-0411,2,UNKNOWN,UNKNOWN
425,MON-R3-0425,BR-02x03-H096,c0,-44,-48,131.2,0,-Z,MON-R3-0396,2,UNKNOWN,UNKNOWN
426,MON-R3-0431,BR-02x04-H096,c0,-4,-36,131.2,0,-Z,MON-R3-0405,8,UNKNOWN,UNKNOWN
427,MON-R3-0440,BR-02x04-H096,c0,52,-36,131.2,0,-Z,MON-R3-0413;MON-R3-0415,4,UNKNOWN,UNKNOWN
428,MON-R3-0421,BR-02x06-H096,c0,-60,-28,131.2,0,-Z,MON-R3-0395;MON-R3-0397;MON-R3-0398,12,UNKNOWN,UNKNOWN
429,MON-R3-0432,BR-01x02-H096,c0,-4,-16,131.2,270,-Z,MON-R3-0405,2,UNKNOWN,UNKNOWN
430,MON-R3-0442,CT-08C-H096-385592b6ac,c0,68,-16,131.2,180,-Z,MON-R3-0416;MON-R3-0418,8,UNKNOWN,UNKNOWN
431,MON-R3-0426,BR-02x08-H096,c0,-20,-4,131.2,270,-Z,MON-R3-0395;MON-R3-0405;MON-R3-0407,16,UNKNOWN,UNKNOWN
432,MON-R3-0435,BR-02x06-H096,c0,36,-4,131.2,270,-Z,MON-R3-0407,12,UNKNOWN,UNKNOWN
433,MON-R3-0443,BR-01x02-H096,c3,64,-4,131.2,0,-Z,MON-R3-0407,2,UNKNOWN,UNKNOWN
434,MON-R3-0422,BR-01x02-H096,c0,-60,0,131.2,270,-Z,MON-R3-0395,2,UNKNOWN,UNKNOWN
435,MON-R3-0420,BR-02x06-H096,c0,-76,4,131.2,0,-Z,MON-R3-0392;MON-R3-0393;MON-R3-0395,12,UNKNOWN,UNKNOWN
436,MON-R3-0444,BR-02x04-H096,c0,68,20,131.2,0,-Z,MON-R3-0414;MON-R3-0417;MON-R3-0418,8,UNKNOWN,UNKNOWN
437,MON-R3-0423,BR-02x04-H096,c0,-60,28,131.2,0,-Z,MON-R3-0394,4,UNKNOWN,UNKNOWN
438,MON-R3-0433,BR-02x08-H096,c0,-4,36,131.2,0,-Z,MON-R3-0400;MON-R3-0405;MON-R3-0406,16,UNKNOWN,UNKNOWN
439,MON-R3-0441,BR-02x02-H096,c0,52,36,131.2,0,-Z,MON-R3-0414,4,UNKNOWN,UNKNOWN
440,MON-R3-0445,BR-01x02-H096,c0,68,40,131.2,270,-Z,MON-R3-0414,2,UNKNOWN,UNKNOWN
441,MON-R3-0427,BR-02x04-H096,c0,-44,44,131.2,0,-Z,MON-R3-0399,4,UNKNOWN,UNKNOWN
442,MON-R3-0436,BR-02x06-H096,c0,36,52,131.2,270,-Z,MON-R3-0412,8,UNKNOWN,UNKNOWN
443,MON-R3-0429,BR-02x04-H096,c0,-28,60,131.2,0,-Z,MON-R3-0400,4,UNKNOWN,UNKNOWN
444,MON-R3-0430,CT-04C-H096-15e33fd0c4,c0,-8,68,131.2,270,-Z,MON-R3-0400,4,UNKNOWN,UNKNOWN
445,MON-R3-0434,BR-02x03-H096,c0,16,68,131.2,270,-Z,MON-R3-0400;MON-R3-0410,6,UNKNOWN,UNKNOWN
446,MON-R3-0456,BR-02x03-H096,c0,-24,-60,140.8,270,-Z,MON-R3-0428,6,UNKNOWN,UNKNOWN
447,MON-R3-0461,BR-02x04-H096,c0,20,-60,140.8,270,-Z,MON-R3-0428;MON-R3-0437;MON-R3-0438,8,UNKNOWN,UNKNOWN
448,MON-R3-0466,BR-01x02-H096,c0,40,-60,140.8,0,-Z,MON-R3-0437;MON-R3-0438,2,UNKNOWN,UNKNOWN
449,MON-R3-0453,BR-02x04-H096,c0,-36,-44,140.8,270,-Z,MON-R3-0425,4,UNKNOWN,UNKNOWN
450,MON-R3-0464,BR-02x04-H096,c0,44,-44,140.8,270,-Z,MON-R3-0440,4,UNKNOWN,UNKNOWN
451,MON-R3-0458,BR-02x08-H096,c0,-4,-36,140.8,0,-Z,MON-R3-0426;MON-R3-0428;MON-R3-0431;MON-R3-0432,16,UNKNOWN,UNKNOWN
452,MON-R3-0449,BR-02x04-H096,c0,-52,-28,140.8,270,-Z,MON-R3-0421,4,UNKNOWN,UNKNOWN
453,MON-R3-0467,BR-02x03-H096,c0,52,-24,140.8,0,-Z,MON-R3-0440,4,UNKNOWN,UNKNOWN
454,MON-R3-0450,BR-01x02-H096,c0,-60,-16,140.8,270,-Z,MON-R3-0421,2,UNKNOWN,UNKNOWN
455,MON-R3-0470,BR-01x02-H096,c0,68,-16,140.8,270,-Z,MON-R3-0442,2,UNKNOWN,UNKNOWN
456,MON-R3-0446,CT-03C-H096-c1d6f05dcc,c3,-76,-12,140.8,90,-Z,MON-R3-0420,3,UNKNOWN,UNKNOWN
457,MON-R3-0451,BR-02x06-H096,c0,-44,-4,140.8,270,-Z,MON-R3-0421;MON-R3-0422;MON-R3-0426,12,UNKNOWN,UNKNOWN
458,MON-R3-0457,BR-01x02-H096,c0,-16,-4,140.8,0,-Z,MON-R3-0426,2,UNKNOWN,UNKNOWN
459,MON-R3-0462,BR-02x06-H096,c0,28,-4,140.8,270,-Z,MON-R3-0426;MON-R3-0435,12,UNKNOWN,UNKNOWN
460,MON-R3-0469,CT-03C-H096-c1d6f05dcc,c0,60,-4,140.8,270,-Z,MON-R3-0435;MON-R3-0443,3,UNKNOWN,UNKNOWN
461,MON-R3-0471,CT-03C-H096-c1d6f05dcc,c3,68,-4,140.8,90,-Z,MON-R3-0442;MON-R3-0443,3,UNKNOWN,UNKNOWN
462,MON-R3-0447,CT-05C-H096-c763985811,c0,-76,0,140.8,0,-Z,MON-R3-0420,5,UNKNOWN,UNKNOWN
463,MON-R3-0472,CT-06C-H096-31129ef203,c0,76,4,140.8,270,-Z,MON-R3-0444,2,UNKNOWN,UNKNOWN
464,MON-R3-0448,BR-02x04-H096,c0,-68,20,140.8,270,-Z,MON-R3-0420;MON-R3-0423,8,UNKNOWN,UNKNOWN
465,MON-R3-0459,BR-02x06-H096,c0,-4,20,140.8,0,-Z,MON-R3-0426;MON-R3-0433,12,UNKNOWN,UNKNOWN
466,MON-R3-0468,BR-02x04-H096,c0,60,20,140.8,270,-Z,MON-R3-0444,4,UNKNOWN,UNKNOWN
467,MON-R3-0452,BR-02x04-H096,c0,-52,36,140.8,270,-Z,MON-R3-0423;MON-R3-0427,8,UNKNOWN,UNKNOWN
468,MON-R3-0465,BR-02x04-H096,c0,44,36,140.8,270,-Z,MON-R3-0441,4,UNKNOWN,UNKNOWN
469,MON-R3-0454,BR-01x02-H096,c0,-48,52,140.8,0,-Z,MON-R3-0427,2,UNKNOWN,UNKNOWN
470,MON-R3-0455,BR-02x08-H096,c0,-12,52,140.8,270,-Z,MON-R3-0427;MON-R3-0429;MON-R3-0433;MON-R3-0436,12,UNKNOWN,UNKNOWN
471,MON-R3-0463,BR-02x03-H096,c0,32,52,140.8,270,-Z,MON-R3-0436,6,UNKNOWN,UNKNOWN
472,MON-R3-0460,BR-02x02-H096,c0,4,68,140.8,0,-Z,MON-R3-0430;MON-R3-0433;MON-R3-0434,4,UNKNOWN,UNKNOWN
473,MON-R3-0479,BR-01x09-H096,c0,0,-48,150.4,270,-Z,MON-R3-0453;MON-R3-0458;MON-R3-0464,5,UNKNOWN,UNKNOWN
474,MON-R3-0485,CT-05C-H096-7ede4fdf04,c0,36,-40,150.4,180,-Z,MON-R3-0464,3,UNKNOWN,UNKNOWN
475,MON-R3-0489,BR-01x02-H096,c0,52,-32,150.4,270,-Z,MON-R3-0467,2,UNKNOWN,UNKNOWN
476,MON-R3-0476,CT-08C-H096-7668c4598f,c0,-48,-20,150.4,180,-Z,MON-R3-0449;MON-R3-0450;MON-R3-0451,6,UNKNOWN,UNKNOWN
477,MON-R3-0480,BR-04x06-H096,c0,-20,-20,150.4,0,-Z,MON-R3-0451;MON-R3-0453;MON-R3-0457;MON-R3-0458;MON-R3-0459,14,UNKNOWN,UNKNOWN
478,MON-R3-0483,BR-04x06-H096,c0,12,-20,150.4,0,-Z,MON-R3-0458;MON-R3-0459;MON-R3-0462,12,UNKNOWN,UNKNOWN
479,MON-R3-0473,CT-07C-H096-e10d9a04a7,c3,-72,-8,150.4,90,-Z,MON-R3-0446;MON-R3-0447;MON-R3-0450;MON-R3-0451,7,UNKNOWN,UNKNOWN
480,MON-R3-0477,BR-01x02-H096,c3,-52,-8,150.4,270,-Z,MON-R3-0451,2,UNKNOWN,UNKNOWN
481,MON-R3-0490,CT-05C-H096-c763985811,c3,68,-8,150.4,180,-Z,MON-R3-0470;MON-R3-0471,5,UNKNOWN,UNKNOWN
482,MON-R3-0486,BR-04x06-H096,c0,44,-4,150.4,0,-Z,MON-R3-0462;MON-R3-0467;MON-R3-0468;MON-R3-0469,14,UNKNOWN,UNKNOWN
483,MON-R3-0474,CT-03C-H096-c1d6f05dcc,c0,-76,4,150.4,270,-Z,MON-R3-0447,3,UNKNOWN,UNKNOWN
484,MON-R3-0492,BR-02x02-H096,c0,84,4,150.4,0,-Z,MON-R3-0472,4,UNKNOWN,UNKNOWN
485,MON-R3-0475,BR-04x04-H096,c0,-52,12,150.4,0,-Z,MON-R3-0448;MON-R3-0451,8,UNKNOWN,UNKNOWN
486,MON-R3-0491,CT-07C-H096-48e06b5e1e,c0,68,12,150.4,0,-Z,MON-R3-0468;MON-R3-0469;MON-R3-0472,7,UNKNOWN,UNKNOWN
487,MON-R3-0481,BR-04x06-H096,c0,-20,28,150.4,0,-Z,MON-R3-0455;MON-R3-0459,9,UNKNOWN,UNKNOWN
488,MON-R3-0484,BR-04x06-H096,c0,12,28,150.4,0,-Z,MON-R3-0455;MON-R3-0459;MON-R3-0463,9,UNKNOWN,UNKNOWN
489,MON-R3-0487,BR-02x04-H096,c0,44,28,150.4,270,-Z,MON-R3-0465;MON-R3-0468,6,UNKNOWN,UNKNOWN
490,MON-R3-0478,BR-02x02-H096,c0,-44,36,150.4,0,-Z,MON-R3-0452,4,UNKNOWN,UNKNOWN
491,MON-R3-0488,BR-01x04-H096,c0,44,40,150.4,270,-Z,MON-R3-0465,4,UNKNOWN,UNKNOWN
492,MON-R3-0482,BR-01x08-H096,c0,-4,56,150.4,270,-Z,MON-R3-0455;MON-R3-0463,8,UNKNOWN,UNKNOWN
493,MON-R3-0501,BR-02x04-H096,c0,-4,-44,160.0,270,-Z,MON-R3-0479;MON-R3-0480;MON-R3-0483,8,UNKNOWN,UNKNOWN
494,MON-R3-0499,BR-01x02-H096,c0,-32,-28,160.0,0,-Z,MON-R3-0480,2,UNKNOWN,UNKNOWN
495,MON-R3-0500,BR-02x08-H096,c0,4,-28,160.0,270,-Z,MON-R3-0480;MON-R3-0483;MON-R3-0485;MON-R3-0486,16,UNKNOWN,UNKNOWN
496,MON-R3-0507,CT-04C-H096-15e33fd0c4,c0,36,-24,160.0,180,-Z,MON-R3-0485;MON-R3-0486,4,UNKNOWN,UNKNOWN
497,MON-R3-0497,BR-01x04-H096,c0,-36,-16,160.0,270,-Z,MON-R3-0476;MON-R3-0480,4,UNKNOWN,UNKNOWN
498,MON-R3-0503,BR-01x02-H096,c0,-4,-16,160.0,270,-Z,MON-R3-0480;MON-R3-0483,2,UNKNOWN,UNKNOWN
499,MON-R3-0493,BR-02x04-H096,c3,-68,-12,160.0,270,-Z,MON-R3-0473;MON-R3-0476;MON-R3-0477,8,UNKNOWN,UNKNOWN
500,MON-R3-0508,CT-09C-H096-5ba1c77317,c3,60,-8,160.0,90,-Z,MON-R3-0486;MON-R3-0490,9,UNKNOWN,UNKNOWN
501,MON-R3-0498,BR-02x08-H096,c0,-20,-4,160.0,270,-Z,MON-R3-0475;MON-R3-0476;MON-R3-0477;MON-R3-0480;MON-R3-0483,16,UNKNOWN,UNKNOWN
502,MON-R3-0505,BR-02x04-H096,c0,28,-4,160.0,270,-Z,MON-R3-0483;MON-R3-0486,8,UNKNOWN,UNKNOWN
503,MON-R3-0509,BR-01x03-H096,c0,56,0,160.0,270,-Z,MON-R3-0486;MON-R3-0491,3,UNKNOWN,UNKNOWN
504,MON-R3-0494,BR-02x04-H096,c0,-68,4,160.0,270,-Z,MON-R3-0473;MON-R3-0474;MON-R3-0475,8,UNKNOWN,UNKNOWN
505,MON-R3-0511,BR-02x02-H096,c0,84,4,160.0,0,-Z,MON-R3-0492,4,UNKNOWN,UNKNOWN
506,MON-R3-0504,BR-01x02-H096,c0,-4,8,160.0,270,-Z,MON-R3-0481;MON-R3-0484,2,UNKNOWN,UNKNOWN
507,MON-R3-0510,BR-01x02-H096,c0,68,8,160.0,270,-Z,MON-R3-0491,2,UNKNOWN,UNKNOWN
508,MON-R3-0495,BR-01x02-H096,c0,-64,20,160.0,0,-Z,MON-R3-0475,2,UNKNOWN,UNKNOWN
509,MON-R3-0496,BR-02x08-H096,c0,-28,20,160.0,270,-Z,MON-R3-0475;MON-R3-0481;MON-R3-0484,16,UNKNOWN,UNKNOWN
510,MON-R3-0506,BR-02x08-H096,c0,44,20,160.0,270,-Z,MON-R3-0484;MON-R3-0486;MON-R3-0487;MON-R3-0491,16,UNKNOWN,UNKNOWN
511,MON-R3-0502,BR-02x06-H096,c0,4,36,160.0,270,-Z,MON-R3-0481;MON-R3-0484,12,UNKNOWN,UNKNOWN
512,MON-R3-0512,BR-01x02-H096,c3,-76,-16,169.6,270,-Z,MON-R3-0493,2,UNKNOWN,UNKNOWN
513,MON-R3-0516,CT-05C-H096-7ede4fdf04,c0,56,-12,169.6,270,-Z,MON-R3-0508,5,UNKNOWN,UNKNOWN
514,MON-R3-0518,CT-03C-H096-c1d6f05dcc,c3,68,-12,169.6,90,-Z,MON-R3-0508,3,UNKNOWN,UNKNOWN
515,MON-R3-0513,BR-02x03-H096,c0,-76,0,169.6,0,-Z,MON-R3-0493;MON-R3-0494,6,UNKNOWN,UNKNOWN
516,MON-R3-0514,BR-02x06-H096,c0,-60,4,169.6,0,-Z,MON-R3-0493;MON-R3-0494;MON-R3-0495;MON-R3-0496,12,UNKNOWN,UNKNOWN
517,MON-R3-0515,BR-02x02-H096,c0,-44,4,169.6,0,-Z,MON-R3-0498,2,UNKNOWN,UNKNOWN
518,MON-R3-0519,BR-02x02-H096,c0,84,4,169.6,0,-Z,MON-R3-0511,4,UNKNOWN,UNKNOWN
519,MON-R3-0517,BR-04x04-H096,c0,60,12,169.6,0,-Z,MON-R3-0506;MON-R3-0508;MON-R3-0509;MON-R3-0510,14,UNKNOWN,UNKNOWN
