part_id,type_id,color,hex,layer,assembly_step,x_mm,y_mm,z_mm,rotation_z_deg,insertion_axis,support_class,required_aids,baseline_part_ids,status
DUC-F-03487,r2-p4-1c-4ebe150eb1b7,Yellow,#F4EE2A,25,3317,-20.0,-68.0,60.0,0,-Z,SEATED_NOMINAL,,DUC-F-03487,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03488,r2-p4-2c-88381088bd9d,Yellow,#F4EE2A,25,3318,-14.0,-68.0,60.0,0,-Z,SEATED_NOMINAL,,DUC-F-03488,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03494,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3319,-14.0,-58.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03494,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03510,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3320,-14.0,-42.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03510,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03529,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3321,-14.0,-26.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03529,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03547,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3322,-14.0,-10.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03547,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03564,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3323,-14.0,6.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03564,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03582,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3324,-14.0,22.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03582,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03602,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3325,-14.0,38.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03602,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03621,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3326,-14.0,54.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03621,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03639,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3327,-14.0,70.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03639,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03656,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3328,-14.0,86.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03656,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03666,r2-p4-2c-88381088bd9d,Yellow,#F4EE2A,25,3329,-14.0,96.0,60.0,0,-Z,SEATED_NOMINAL,,DUC-F-03666,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03489,r2-p4-1c-4ebe150eb1b7,Yellow,#F4EE2A,25,3330,-8.0,-68.0,60.0,0,-Z,SEATED_NOMINAL,,DUC-F-03489,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03495,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3331,-6.0,-58.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03495,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03511,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3332,-6.0,-42.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03511,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03530,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3333,-6.0,-26.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03530,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03548,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3334,-6.0,-10.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03548,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03565,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3335,-6.0,6.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03565,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03583,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3336,-6.0,22.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03583,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03603,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3337,-6.0,38.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03603,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03622,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3338,-6.0,54.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03622,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03640,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3339,-6.0,70.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03640,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03657,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3340,-6.0,86.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03657,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03667,r2-p4-4c-9180de851882,Yellow,#F4EE2A,25,3341,-6.0,98.0,60.0,0,-Z,SEATED_NOMINAL,,DUC-F-03667,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03485,r2-p4-2c-714146ac709f,Yellow,#F4EE2A,25,3342,-4.0,-70.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03485,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03486,r2-p4-4c-b15f07feab23,Yellow,#F4EE2A,25,3343,2.0,-70.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03486,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03496,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3344,2.0,-58.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03496,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03512,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3345,2.0,-42.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03512,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03531,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3346,2.0,-26.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03531,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03549,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3347,2.0,-10.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03549,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03566,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3348,2.0,6.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03566,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03584,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3349,2.0,22.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03584,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03604,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3350,2.0,38.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03604,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03623,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3351,2.0,54.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03623,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03641,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3352,2.0,70.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03641,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03658,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3353,2.0,86.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03658,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03668,r2-p4-4c-9180de851882,Yellow,#F4EE2A,25,3354,2.0,98.0,60.0,0,-Z,SEATED_NOMINAL,,DUC-F-03668,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03490,r2-p4-2c-88381088bd9d,Yellow,#F4EE2A,25,3355,10.0,-68.0,60.0,0,-Z,SEATED_NOMINAL,,DUC-F-03490,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03497,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3356,10.0,-58.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03497,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03513,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3357,10.0,-42.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03513,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03532,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3358,10.0,-26.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03532,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03550,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3359,10.0,-10.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03550,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03567,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3360,10.0,6.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03567,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03585,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3361,10.0,22.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03585,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03605,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3362,10.0,38.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03605,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03624,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3363,10.0,54.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03624,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03642,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3364,10.0,70.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03642,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03659,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3365,10.0,86.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03659,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03669,r2-p4-2c-88381088bd9d,Yellow,#F4EE2A,25,3366,8.0,98.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03669,PROTOTYPE_NOT_FIT_VALIDATED
DUC-R2-00206,r2-p4-2c-88381088bd9d,Yellow,#F4EE2A,25,3367,14.0,96.0,60.0,0,-Z,SEATED_NOMINAL,,DUC-F-03670;DUC-F-03671,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03491,r2-p4-2c-714146ac709f,Yellow,#F4EE2A,25,3368,18.0,-68.0,60.0,0,-Z,SEATED_NOMINAL,,DUC-F-03491,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03498,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3369,18.0,-58.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03498,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03514,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3370,18.0,-42.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03514,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03533,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3371,18.0,-26.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03533,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03551,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3372,18.0,-10.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03551,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03568,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3373,18.0,6.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03568,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03586,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3374,18.0,22.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03586,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03606,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3375,18.0,38.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03606,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03625,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3376,18.0,54.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03625,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03643,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3377,18.0,70.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03643,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03660,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3378,18.0,86.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03660,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03499,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3379,26.0,-58.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03499,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03515,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3380,26.0,-42.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03515,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03534,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3381,26.0,-26.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03534,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03552,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3382,26.0,-10.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03552,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03569,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3383,26.0,6.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03569,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03587,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3384,26.0,22.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03587,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03607,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3385,26.0,38.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03607,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03626,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3386,26.0,54.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03626,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03644,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3387,26.0,70.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03644,PROTOTYPE_NOT_FIT_VALIDATED
DUC-R2-00207,r2-p4-7c-626511f53153,Yellow,#F4EE2A,25,3388,26.0,86.0,60.0,90,-Z,SEATED_NOMINAL,,DUC-F-03661;DUC-F-03665,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03501,r2-p4-6c-d1a46aa0281f,Yellow,#F4EE2A,25,3389,34.0,-56.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03501,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03516,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3390,34.0,-42.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03516,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03535,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3391,34.0,-26.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03535,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03553,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3392,34.0,-10.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03553,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03570,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3393,34.0,6.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03570,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03588,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3394,34.0,22.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03588,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03608,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3395,34.0,38.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03608,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03627,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3396,34.0,54.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03627,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03645,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3397,34.0,70.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03645,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03662,r2-p4-2c-88381088bd9d,Yellow,#F4EE2A,25,3398,32.0,82.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03662,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03663,r2-p4-1c-4ebe150eb1b7,Yellow,#F4EE2A,25,3399,36.0,80.0,60.0,0,-Z,SEATED_NOMINAL,,DUC-F-03663,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03503,r2-p4-2c-88381088bd9d,Yellow,#F4EE2A,25,3400,40.0,-54.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03503,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03517,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3401,42.0,-42.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03517,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03536,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3402,42.0,-26.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03536,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03554,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3403,42.0,-10.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03554,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03571,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3404,42.0,6.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03571,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03589,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3405,42.0,22.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03589,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03609,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3406,42.0,38.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03609,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03628,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3407,42.0,54.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03628,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03646,r2-p4-6c-7b734626068d,Yellow,#F4EE2A,25,3408,42.0,68.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03646,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03652,r2-p4-1c-4ebe150eb1b7,Yellow,#F4EE2A,25,3409,40.0,76.0,60.0,0,-Z,SEATED_NOMINAL,,DUC-F-03652,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03505,r2-p4-1c-4ebe150eb1b7,Yellow,#F4EE2A,25,3410,44.0,-52.0,60.0,0,-Z,SEATED_NOMINAL,,DUC-F-03505,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03518,r2-p4-4c-b02791f0c425,Yellow,#F4EE2A,25,3411,48.0,-42.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03518,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03537,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3412,50.0,-26.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03537,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03555,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3413,50.0,-10.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03555,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03572,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3414,50.0,6.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03572,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03590,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3415,50.0,22.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03590,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03610,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3416,50.0,38.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03610,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03629,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3417,50.0,54.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03629,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03647,r2-p4-6c-7b734626068d,Yellow,#F4EE2A,25,3418,50.0,68.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03647,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03520,r2-p4-3c-b982b6d67e98,Yellow,#F4EE2A,25,3419,52.0,-40.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03520,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03522,r2-p4-2c-714146ac709f,Yellow,#F4EE2A,25,3420,56.0,-38.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03522,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03538,r2-p4-8c-eedb1346666c,Yellow,#F4EE2A,25,3421,58.0,-26.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03538,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03556,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3422,58.0,-10.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03556,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03573,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3423,58.0,6.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03573,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03591,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3424,58.0,22.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03591,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03611,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3425,58.0,38.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03611,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03630,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3426,58.0,54.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03630,PROTOTYPE_NOT_FIT_VALIDATED
DUC-R2-00208,r2-p4-5c-a44a3889eef4,Yellow,#F4EE2A,25,3427,58.0,68.0,60.0,90,-Z,SEATED_NOMINAL,,DUC-F-03648;DUC-F-03651,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03540,r2-p4-1c-4ebe150eb1b7,Yellow,#F4EE2A,25,3428,64.0,-20.0,60.0,0,-Z,SEATED_NOMINAL,,DUC-F-03540,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03557,r2-p4-4c-b02791f0c425,Yellow,#F4EE2A,25,3429,64.0,-10.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03557,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03574,r2-p4-4c-b02791f0c425,Yellow,#F4EE2A,25,3430,64.0,6.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03574,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03592,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3431,66.0,22.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03592,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03612,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,25,3432,66.0,38.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03612,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03631,r2-p4-6c-7b734626068d,Yellow,#F4EE2A,25,3433,66.0,52.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03631,PROTOTYPE_NOT_FIT_VALIDATED
DUC-R2-00209,r2-p4-2c-88381088bd9d,Yellow,#F4EE2A,25,3434,64.0,62.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03632;DUC-F-03649,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03594,r2-p4-3c-b982b6d67e98,Yellow,#F4EE2A,25,3435,72.0,24.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03594,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03613,r2-p4-4c-b02791f0c425,Yellow,#F4EE2A,25,3436,72.0,38.0,60.0,270,-Z,SEATED_NOMINAL,,DUC-F-03613,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03672,r2-p4-2c-88381088bd9d,Yellow,#F4EE2A,26,3437,-72.0,22.0,62.4,270,-Z,SEATED_NOMINAL,,DUC-F-03672,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03673,r2-p4-2c-88381088bd9d,Yellow,#F4EE2A,26,3438,-72.0,30.0,62.4,270,-Z,SEATED_NOMINAL,,DUC-F-03673,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03674,r2-p4-2c-88381088bd9d,Yellow,#F4EE2A,26,3439,-72.0,38.0,62.4,270,-Z,SEATED_NOMINAL,,DUC-F-03674,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03675,r2-p4-2c-88381088bd9d,Yellow,#F4EE2A,26,3440,-72.0,46.0,62.4,270,-Z,SEATED_NOMINAL,,DUC-F-03675,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03676,r2-p4-4c-b02791f0c425,Yellow,#F4EE2A,26,3441,-62.0,16.0,62.4,0,-Z,SEATED_NOMINAL,,DUC-F-03676,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03677,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,26,3442,-62.0,22.0,62.4,0,-Z,SEATED_NOMINAL,,DUC-F-03677,PROTOTYPE_NOT_FIT_VALIDATED
DUC-F-03678,r2-p4-8c-186a9f84f098,Yellow,#F4EE2A,26,3443,-62.0,30.0,62.4,0,-Z,SEATED_NOMINAL,,DUC-F-03678,PROTOTYPE_NOT_FIT_VALIDATED
