part_id,type_id,color,hex,layer,assembly_step,x_mm,y_mm,z_mm,rotation_z_deg,insertion_axis,support_class,required_aids,baseline_part_ids,status
COP-C-00943,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,822,-68.0,-28.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00943,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00961,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,823,-68.0,4.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00961,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00977,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,824,-68.0,36.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00977,PROTOTYPE_NOT_FIT_VALIDATED
COP-R2-00076,r2-p8-5c-b8c082635630,Indigo purple,#482960,11,825,-68.0,64.0,52.8,90,-Z,SEATED_NOMINAL,,COP-C-00992;COP-C-01002,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00917,r2-p8-1c-8edfce4433a6,Blue,#0A2989,11,826,-64.0,-80.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00917,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00924,r2-p8-4c-3aff0bc679b6,Indigo purple,#482960,11,827,-64.0,-60.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00924,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00918,r2-p8-1c-8edfce4433a6,Blue,#0A2989,11,828,-56.0,-80.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00918,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00925,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,829,-52.0,-60.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00925,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00944,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,830,-52.0,-28.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00944,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00962,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,831,-52.0,4.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00962,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00978,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,832,-52.0,36.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00978,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00993,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,833,-52.0,68.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00993,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00909,r2-p8-1c-8edfce4433a6,Blue,#0A2989,11,834,-48.0,-88.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00909,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00919,r2-p8-1c-8edfce4433a6,Indigo purple,#482960,11,835,-48.0,-80.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00919,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00910,r2-p8-1c-8edfce4433a6,Blue,#0A2989,11,836,-40.0,-88.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00910,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00920,r2-p8-1c-8edfce4433a6,Indigo purple,#482960,11,837,-40.0,-80.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00920,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00926,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,838,-36.0,-60.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00926,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00945,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,839,-36.0,-28.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00945,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00963,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,840,-36.0,4.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00963,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00979,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,841,-36.0,36.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00979,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00994,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,842,-36.0,68.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00994,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01004,r2-p8-2c-021c6b8baa17,Indigo purple,#482960,11,843,-36.0,88.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-01004,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00901,r2-p8-1c-8edfce4433a6,Blue,#0A2989,11,844,-32.0,-96.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00901,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00911,r2-p8-2c-021c6b8baa17,Indigo purple,#482960,11,845,-32.0,-84.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00911,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00902,r2-p8-1c-8edfce4433a6,Bright green,#BECF00,11,846,-24.0,-96.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00902,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00912,r2-p8-4c-4f58144d0208,Indigo purple,#482960,11,847,-20.0,-84.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00912,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00927,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,848,-20.0,-60.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00927,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00946,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,849,-20.0,-28.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00946,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00964,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,850,-20.0,4.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00964,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00980,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,851,-20.0,36.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00980,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00995,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,852,-20.0,68.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00995,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01005,r2-p8-2c-021c6b8baa17,Indigo purple,#482960,11,853,-24.0,92.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-01005,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00903,r2-p8-1c-8edfce4433a6,Blue,#0A2989,11,854,-16.0,-96.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00903,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01006,r2-p8-1c-8edfce4433a6,Indigo purple,#482960,11,855,-16.0,88.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-01006,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00904,r2-p8-2c-021c6b8baa17,Blue,#0A2989,11,856,-4.0,-96.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00904,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00913,r2-p8-4c-4f58144d0208,Indigo purple,#482960,11,857,-4.0,-84.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00913,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00928,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,858,-4.0,-60.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00928,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00947,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,859,-4.0,-28.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00947,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00965,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,860,-4.0,4.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00965,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00981,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,861,-4.0,36.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00981,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00996,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,862,-4.0,68.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00996,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01007,r2-p8-2c-021c6b8baa17,Indigo purple,#482960,11,863,-4.0,88.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-01007,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00905,r2-p8-1c-8edfce4433a6,Blue,#0A2989,11,864,8.0,-96.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00905,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00914,r2-p8-4c-4f58144d0208,Indigo purple,#482960,11,865,12.0,-84.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00914,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00929,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,866,12.0,-60.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00929,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00948,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,867,12.0,-28.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00948,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00966,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,868,12.0,4.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00966,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00982,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,869,12.0,36.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00982,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00997,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,870,12.0,68.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00997,PROTOTYPE_NOT_FIT_VALIDATED
COP-R2-00077,r2-p8-3c-1728e99c897f,Indigo purple,#482960,11,871,12.0,92.0,52.8,90,-Z,SEATED_NOMINAL,,COP-C-01008;COP-C-01012,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00906,r2-p8-1c-8edfce4433a6,Bright green,#BECF00,11,872,16.0,-96.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00906,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00907,r2-p8-1c-8edfce4433a6,Blue,#0A2989,11,873,24.0,-96.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00907,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00915,r2-p8-4c-4f58144d0208,Indigo purple,#482960,11,874,28.0,-84.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00915,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00930,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,875,28.0,-60.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00930,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00949,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,876,28.0,-28.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00949,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00967,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,877,28.0,4.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00967,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00983,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,878,28.0,36.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00983,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00998,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,879,28.0,68.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00998,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01009,r2-p8-2c-021c6b8baa17,Indigo purple,#482960,11,880,24.0,92.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-01009,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00908,r2-p8-1c-8edfce4433a6,Bright green,#BECF00,11,881,32.0,-96.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00908,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01010,r2-p8-1c-8edfce4433a6,Indigo purple,#482960,11,882,32.0,88.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-01010,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00916,r2-p8-2c-021c6b8baa17,Blue,#0A2989,11,883,44.0,-88.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00916,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00921,r2-p8-2c-021c6b8baa17,Indigo purple,#482960,11,884,44.0,-80.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00921,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00931,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,885,44.0,-60.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00931,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00950,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,886,44.0,-28.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00950,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00968,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,887,44.0,4.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00968,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00984,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,888,44.0,36.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00984,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00999,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,889,44.0,68.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00999,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01011,r2-p8-1c-8edfce4433a6,Indigo purple,#482960,11,890,40.0,88.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-01011,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00922,r2-p8-2c-021c6b8baa17,Blue,#0A2989,11,891,60.0,-80.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00922,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00932,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,892,60.0,-60.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00932,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00951,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,893,60.0,-28.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00951,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00969,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,894,60.0,4.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00969,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00985,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,895,60.0,36.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00985,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01000,r2-p8-6c-f8970603e784,Indigo purple,#482960,11,896,60.0,64.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-01000,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01003,r2-p8-1c-8edfce4433a6,Indigo purple,#482960,11,897,56.0,80.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-01003,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00933,r2-p8-1c-8edfce4433a6,Blue,#0A2989,11,898,72.0,-72.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00933,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00936,r2-p8-3c-59ad165cac4b,Indigo purple,#482960,11,899,72.0,-56.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00936,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00952,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,900,76.0,-28.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00952,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00970,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,901,76.0,4.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00970,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00986,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,902,76.0,36.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00986,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01001,r2-p8-2c-021c6b8baa17,Indigo purple,#482960,11,903,72.0,60.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-01001,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00937,r2-p8-1c-8edfce4433a6,Blue,#0A2989,11,904,80.0,-64.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00937,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00939,r2-p8-2c-021c6b8baa17,Indigo purple,#482960,11,905,80.0,-52.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00939,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00940,r2-p8-4c-602179f6eb4a,Indigo purple,#482960,11,906,92.0,-52.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00940,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00953,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,907,92.0,-28.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00953,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00971,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,908,92.0,4.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00971,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00987,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,909,92.0,36.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00987,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00955,r2-p8-6c-f8970603e784,Indigo purple,#482960,11,910,108.0,-24.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00955,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00972,r2-p8-8c-4a40eb007127,Indigo purple,#482960,11,911,108.0,4.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00972,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00988,r2-p8-4c-4f58144d0208,Indigo purple,#482960,11,912,108.0,28.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00988,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00991,r2-p8-1c-8edfce4433a6,Indigo purple,#482960,11,913,104.0,40.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00991,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00957,r2-p8-1c-8edfce4433a6,Indigo purple,#482960,11,914,120.0,-16.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00957,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00973,r2-p8-4c-3aff0bc679b6,Indigo purple,#482960,11,915,120.0,4.0,52.8,270,-Z,SEATED_NOMINAL,,COP-C-00973,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-00989,r2-p8-1c-8edfce4433a6,Indigo purple,#482960,11,916,120.0,24.0,52.8,0,-Z,SEATED_NOMINAL,,COP-C-00989,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01013,r2-p8-1c-8edfce4433a6,Indigo purple,#482960,12,917,-120.0,-24.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01013,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01014,r2-p8-2c-021c6b8baa17,Indigo purple,#482960,12,918,-120.0,-12.0,57.6,270,-Z,SEATED_NOMINAL,,COP-C-01014,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01015,r2-p8-2c-021c6b8baa17,Indigo purple,#482960,12,919,-120.0,4.0,57.6,270,-Z,SEATED_NOMINAL,,COP-C-01015,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01016,r2-p8-2c-021c6b8baa17,Indigo purple,#482960,12,920,-120.0,20.0,57.6,270,-Z,SEATED_NOMINAL,,COP-C-01016,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01017,r2-p8-8c-4a40eb007127,Indigo purple,#482960,12,921,-100.0,-28.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01017,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01018,r2-p8-8c-4a40eb007127,Indigo purple,#482960,12,922,-100.0,-12.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01018,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01019,r2-p8-8c-4a40eb007127,Indigo purple,#482960,12,923,-100.0,4.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01019,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01020,r2-p8-8c-4a40eb007127,Indigo purple,#482960,12,924,-100.0,20.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01020,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01021,r2-p8-4c-3aff0bc679b6,Indigo purple,#482960,12,925,-100.0,32.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01021,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01022,r2-p8-3c-59ad165cac4b,Indigo purple,#482960,12,926,-96.0,-40.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01022,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01023,r2-p8-3c-59ad165cac4b,Indigo purple,#482960,12,927,-96.0,40.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01023,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01024,r2-p8-2c-021c6b8baa17,Indigo purple,#482960,12,928,-92.0,-56.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01024,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01025,r2-p8-2c-021c6b8baa17,Indigo purple,#482960,12,929,-92.0,-48.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01025,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01026,r2-p8-1c-8edfce4433a6,Indigo purple,#482960,12,930,-88.0,48.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01026,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01027,r2-p8-8c-4a40eb007127,Indigo purple,#482960,12,931,-68.0,-60.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01027,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01028,r2-p8-8c-4a40eb007127,Indigo purple,#482960,12,932,-68.0,-44.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01028,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01029,r2-p8-8c-4a40eb007127,Indigo purple,#482960,12,933,-68.0,-28.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01029,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01030,r2-p8-8c-4a40eb007127,Indigo purple,#482960,12,934,-68.0,-12.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01030,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01031,r2-p8-8c-4a40eb007127,Indigo purple,#482960,12,935,-68.0,4.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01031,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01032,r2-p8-8c-4a40eb007127,Indigo purple,#482960,12,936,-68.0,20.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01032,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01033,r2-p8-8c-4a40eb007127,Indigo purple,#482960,12,937,-68.0,36.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01033,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01034,r2-p8-8c-4a40eb007127,Indigo purple,#482960,12,938,-68.0,52.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01034,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01035,r2-p8-1c-8edfce4433a6,Blue,#0A2989,12,939,-72.0,-72.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01035,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01036,r2-p8-3c-59ad165cac4b,Indigo purple,#482960,12,940,-64.0,64.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01036,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01037,r2-p8-2c-021c6b8baa17,Blue,#0A2989,12,941,-60.0,-80.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01037,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01038,r2-p8-2c-021c6b8baa17,Indigo purple,#482960,12,942,-60.0,-72.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01038,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01039,r2-p8-2c-021c6b8baa17,Indigo purple,#482960,12,943,-60.0,72.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01039,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01040,r2-p8-1c-8edfce4433a6,Indigo purple,#482960,12,944,-56.0,80.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01040,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01041,r2-p8-2c-021c6b8baa17,Blue,#0A2989,12,945,-44.0,-88.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01041,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01042,r2-p8-8c-4a40eb007127,Indigo purple,#482960,12,946,-36.0,-76.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01042,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01043,r2-p8-8c-4a40eb007127,Indigo purple,#482960,12,947,-36.0,-60.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01043,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01044,r2-p8-8c-4a40eb007127,Indigo purple,#482960,12,948,-36.0,-44.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01044,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01045,r2-p8-8c-4a40eb007127,Indigo purple,#482960,12,949,-36.0,-28.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01045,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01046,r2-p8-8c-4a40eb007127,Indigo purple,#482960,12,950,-36.0,-12.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01046,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01047,r2-p8-8c-4a40eb007127,Indigo purple,#482960,12,951,-36.0,4.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01047,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01048,r2-p8-8c-4a40eb007127,Indigo purple,#482960,12,952,-36.0,20.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01048,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01049,r2-p8-8c-4a40eb007127,Indigo purple,#482960,12,953,-36.0,36.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01049,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01050,r2-p8-8c-4a40eb007127,Indigo purple,#482960,12,954,-36.0,52.0,57.6,0,-Z,SEATED_NOMINAL,,COP-C-01050,PROTOTYPE_NOT_FIT_VALIDATED
