part_id,type_id,color_id,color,hex,step,bottom_z_mm,body_height_mm,x_mm,y_mm,rotation_z_deg,role,small_exception,status
COP-R3-0364,BR-02x04-H096,c0,Indigo purple,#482960,342,73.6,9.6,100,-36,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0323,BR-02x03-H096,c0,Indigo purple,#482960,343,73.6,9.6,-108,-24,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0365,BR-01x03-H096,c0,Indigo purple,#482960,344,73.6,9.6,112,-24,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0346,BR-02x08-H096,c0,Indigo purple,#482960,345,73.6,9.6,-4,-20,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0324,BR-02x08-H096,c0,Indigo purple,#482960,346,73.6,9.6,-84,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0336,BR-02x04-H096,c0,Indigo purple,#482960,347,73.6,9.6,-36,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0342,BR-01x02-H096,c0,Indigo purple,#482960,348,73.6,9.6,-16,-4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0350,BR-02x06-H096,c0,Indigo purple,#482960,349,73.6,9.6,28,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0358,BR-02x08-H096,c0,Indigo purple,#482960,350,73.6,9.6,84,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0367,BR-01x08-H096,c0,Indigo purple,#482960,351,73.6,9.6,120,-4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0325,BR-02x03-H096,c0,Indigo purple,#482960,352,73.6,9.6,-108,16,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0347,BR-01x02-H096,c0,Indigo purple,#482960,353,73.6,9.6,-4,16,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0366,BR-01x03-H096,c0,Indigo purple,#482960,354,73.6,9.6,112,16,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0326,BR-02x06-H096,c0,Indigo purple,#482960,355,73.6,9.6,-92,36,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0362,BR-02x06-H096,c0,Indigo purple,#482960,356,73.6,9.6,100,36,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0329,BR-02x02-H096,c0,Indigo purple,#482960,357,73.6,9.6,-76,52,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0348,BR-02x08-H096,c0,Indigo purple,#482960,358,73.6,9.6,-4,52,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0363,BR-02x02-H096,c0,Indigo purple,#482960,359,73.6,9.6,84,52,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0333,BR-02x04-H096,c0,Indigo purple,#482960,360,73.6,9.6,-60,60,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0361,BR-02x04-H096,c0,Indigo purple,#482960,361,73.6,9.6,68,60,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0337,BR-02x04-H096,c0,Indigo purple,#482960,362,73.6,9.6,-44,76,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0357,BR-02x04-H096,c0,Indigo purple,#482960,363,73.6,9.6,52,76,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0339,BR-01x02-H096,c0,Indigo purple,#482960,364,73.6,9.6,-28,80,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0352,BR-01x02-H096,c0,Indigo purple,#482960,365,73.6,9.6,20,80,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0355,BR-02x02-H096,c0,Indigo purple,#482960,366,73.6,9.6,36,84,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0340,BR-02x08-H096,c0,Indigo purple,#482960,367,73.6,9.6,-4,92,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0383,BR-01x03-H096,c2,Bright green,#BECF00,368,83.2,9.6,-24,-96,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0388,CT-07C-H096-19b018b623,c1,Blue,#0A2989,369,83.2,9.6,4,-92,270,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0394,CT-04C-H096-c7f6e1087d,c2,Bright green,#BECF00,370,83.2,9.6,24,-92,90,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0396,CT-04C-H096-c7f6e1087d,c1,Blue,#0A2989,371,83.2,9.6,36,-88,180,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0384,BR-01x02-H096,c1,Blue,#0A2989,372,83.2,9.6,-32,-84,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0385,CT-05C-H096-d1758b0b33,c0,Indigo purple,#482960,373,83.2,9.6,-24,-80,270,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0378,BR-02x04-H096,c1,Blue,#0A2989,374,83.2,9.6,-52,-76,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0397,CT-03C-H096-c1d6f05dcc,c0,Indigo purple,#482960,375,83.2,9.6,36,-76,270,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0399,BR-02x04-H096,c1,Blue,#0A2989,376,83.2,9.6,60,-76,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0375,BR-01x02-H096,c0,Indigo purple,#482960,377,83.2,9.6,-80,-60,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0377,CT-03C-H096-c1d6f05dcc,c1,Blue,#0A2989,378,83.2,9.6,-68,-60,0,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0379,CT-03C-H096-c1d6f05dcc,c0,Indigo purple,#482960,379,83.2,9.6,-60,-60,180,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0401,CT-04C-H096-15e33fd0c4,c1,Blue,#0A2989,380,83.2,9.6,68,-56,0,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0389,BR-02x08-H096,c0,Indigo purple,#482960,381,83.2,9.6,-4,-52,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0405,BR-01x02-H096,c0,Indigo purple,#482960,382,83.2,9.6,72,-52,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0371,BR-02x04-H096,c0,Indigo purple,#482960,383,83.2,9.6,-84,-44,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0406,BR-02x04-H096,c0,Indigo purple,#482960,384,83.2,9.6,92,-44,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0402,BR-01x02-H096,c0,Indigo purple,#482960,385,83.2,9.6,68,-40,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0368,BR-01x02-H096,c0,Indigo purple,#482960,386,83.2,9.6,-108,-32,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0372,BR-02x02-H096,c0,Indigo purple,#482960,387,83.2,9.6,-92,-28,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0408,BR-02x03-H096,c0,Indigo purple,#482960,388,83.2,9.6,100,-24,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0390,BR-01x02-H096,c0,Indigo purple,#482960,389,83.2,9.6,-4,-16,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0410,BR-01x02-H096,c0,Indigo purple,#482960,390,83.2,9.6,116,-16,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0373,BR-02x04-H096,c0,Indigo purple,#482960,391,83.2,9.6,-84,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0380,BR-02x08-H096,c0,Indigo purple,#482960,392,83.2,9.6,-36,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0393,BR-02x08-H096,c0,Indigo purple,#482960,393,83.2,9.6,28,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0403,BR-02x08-H096,c0,Indigo purple,#482960,394,83.2,9.6,92,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0369,BR-02x08-H096,c0,Indigo purple,#482960,395,83.2,9.6,-108,4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0411,BR-01x02-H096,c0,Indigo purple,#482960,396,83.2,9.6,116,8,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0409,BR-02x04-H096,c0,Indigo purple,#482960,397,83.2,9.6,108,20,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0374,BR-02x04-H096,c0,Indigo purple,#482960,398,83.2,9.6,-84,36,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0391,BR-02x08-H096,c0,Indigo purple,#482960,399,83.2,9.6,-4,36,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0407,BR-02x04-H096,c0,Indigo purple,#482960,400,83.2,9.6,92,36,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0370,BR-01x02-H096,c0,Indigo purple,#482960,401,83.2,9.6,-108,40,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0376,BR-02x04-H096,c0,Indigo purple,#482960,402,83.2,9.6,-68,52,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0404,BR-02x04-H096,c0,Indigo purple,#482960,403,83.2,9.6,76,52,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0381,BR-02x04-H096,c0,Indigo purple,#482960,404,83.2,9.6,-52,68,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0400,BR-02x04-H096,c0,Indigo purple,#482960,405,83.2,9.6,60,68,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0392,BR-02x02-H096,c0,Indigo purple,#482960,406,83.2,9.6,-4,76,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0386,BR-01x02-H096,c0,Indigo purple,#482960,407,83.2,9.6,-28,80,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0395,BR-01x02-H096,c0,Indigo purple,#482960,408,83.2,9.6,20,80,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0382,BR-02x02-H096,c0,Indigo purple,#482960,409,83.2,9.6,-44,84,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0398,BR-02x04-H096,c0,Indigo purple,#482960,410,83.2,9.6,44,84,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0387,BR-02x08-H096,c0,Indigo purple,#482960,411,83.2,9.6,-4,92,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0429,CT-04C-H096-8e241044a8,c0,Indigo purple,#482960,412,92.8,9.6,-24,-92,90,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0433,CT-09C-H096-1b75716a54,c1,Blue,#0A2989,413,92.8,9.6,8,-92,270,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0440,CT-09C-H096-1b75716a54,c0,Indigo purple,#482960,414,92.8,9.6,40,-92,90,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0431,BR-01x02-H096,c1,Blue,#0A2989,415,92.8,9.6,-20,-88,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0425,BR-02x04-H096,c0,Indigo purple,#482960,416,92.8,9.6,-44,-84,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0421,CT-03C-H096-c1d6f05dcc,c0,Indigo purple,#482960,417,92.8,9.6,-60,-76,0,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0441,CT-03C-H096-c1d6f05dcc,c0,Indigo purple,#482960,418,92.8,9.6,52,-76,90,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0424,BR-01x01-H096,c1,Blue,#0A2989,419,92.8,9.6,-56,-72,0,common-brick,True,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0442,BR-01x01-H096,c1,Blue,#0A2989,420,92.8,9.6,48,-72,0,common-brick,True,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0434,BR-02x04-H096,c0,Indigo purple,#482960,421,92.8,9.6,-4,-68,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0418,BR-01x02-H096,c0,Indigo purple,#482960,422,92.8,9.6,-80,-60,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0420,CT-03C-H096-c1d6f05dcc,c1,Blue,#0A2989,423,92.8,9.6,-68,-60,0,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0422,CT-03C-H096-c1d6f05dcc,c0,Indigo purple,#482960,424,92.8,9.6,-60,-60,180,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0443,CT-04C-H096-15e33fd0c4,c0,Indigo purple,#482960,425,92.8,9.6,56,-60,270,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0445,CT-05C-H096-4050bcf8df,c1,Blue,#0A2989,426,92.8,9.6,64,-56,90,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0451,BR-01x02-H096,c0,Indigo purple,#482960,427,92.8,9.6,100,-48,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0416,BR-02x04-H096,c0,Indigo purple,#482960,428,92.8,9.6,-84,-44,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0446,CT-03C-H096-c1d6f05dcc,c0,Indigo purple,#482960,429,92.8,9.6,68,-44,270,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0449,BR-02x02-H096,c0,Indigo purple,#482960,430,92.8,9.6,84,-44,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0412,BR-02x04-H096,c0,Indigo purple,#482960,431,92.8,9.6,-100,-28,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0435,BR-02x08-H096,c0,Indigo purple,#482960,432,92.8,9.6,-4,-20,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0413,BR-01x02-H096,c0,Indigo purple,#482960,433,92.8,9.6,-108,-16,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0452,BR-02x08-H096,c0,Indigo purple,#482960,434,92.8,9.6,100,-12,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0414,BR-02x08-H096,c0,Indigo purple,#482960,435,92.8,9.6,-84,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0426,BR-02x04-H096,c0,Indigo purple,#482960,436,92.8,9.6,-36,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0432,BR-01x02-H096,c0,Indigo purple,#482960,437,92.8,9.6,-16,-4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0438,BR-02x08-H096,c0,Indigo purple,#482960,438,92.8,9.6,36,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0448,BR-02x03-H096,c0,Indigo purple,#482960,439,92.8,9.6,80,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0415,BR-02x03-H096,c0,Indigo purple,#482960,440,92.8,9.6,-108,16,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0436,BR-02x02-H096,c0,Indigo purple,#482960,441,92.8,9.6,-4,20,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0453,BR-01x02-H096,c0,Indigo purple,#482960,442,92.8,9.6,100,24,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0417,BR-02x04-H096,c0,Indigo purple,#482960,443,92.8,9.6,-92,28,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0450,BR-02x06-H096,c0,Indigo purple,#482960,444,92.8,9.6,84,36,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0419,BR-02x04-H096,c0,Indigo purple,#482960,445,92.8,9.6,-76,44,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0423,BR-02x04-H096,c0,Indigo purple,#482960,446,92.8,9.6,-60,60,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0437,BR-02x08-H096,c0,Indigo purple,#482960,447,92.8,9.6,-4,60,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0447,BR-02x04-H096,c0,Indigo purple,#482960,448,92.8,9.6,68,60,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0427,BR-02x02-H096,c0,Indigo purple,#482960,449,92.8,9.6,-44,68,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0444,BR-02x02-H096,c0,Indigo purple,#482960,450,92.8,9.6,52,68,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0428,CT-09C-H096-1b75716a54,c0,Indigo purple,#482960,451,92.8,9.6,-32,84,270,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0439,BR-02x06-H096,c0,Indigo purple,#482960,452,92.8,9.6,36,84,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0430,CT-09C-H096-4d411266f7,c0,Indigo purple,#482960,453,92.8,9.6,-4,92,270,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0461,BR-02x04-H096,c0,Indigo purple,#482960,454,102.4,9.6,-52,-92,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0486,BR-01x02-H096,c0,Indigo purple,#482960,455,102.4,9.6,56,-92,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0474,BR-01x02-H096,c1,Blue,#0A2989,456,102.4,9.6,-4,-88,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0475,CT-25C-H096-b6b30d10c3,c0,Indigo purple,#482960,457,102.4,9.6,24,-84,90,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0469,CT-23C-H096-394afd9b8e,c0,Indigo purple,#482960,458,102.4,9.6,-20,-76,0,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0476,BR-01x02-H096,c0,Indigo purple,#482960,459,102.4,9.6,0,-76,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0487,BR-01x02-H096,c1,Blue,#0A2989,460,102.4,9.6,56,-76,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0459,BR-04x06-H096,c0,Indigo purple,#482960,461,102.4,9.6,-60,-68,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0493,CT-06C-H096-31129ef203,c0,Indigo purple,#482960,462,102.4,9.6,68,-68,180,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0488,BR-01x02-H096,c0,Indigo purple,#482960,463,102.4,9.6,56,-60,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0494,BR-01x02-H096,c1,Blue,#0A2989,464,102.4,9.6,64,-60,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0477,BR-04x06-H096,c0,Indigo purple,#482960,465,102.4,9.6,20,-52,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0454,BR-02x08-H096,c0,Indigo purple,#482960,466,102.4,9.6,-68,-44,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0470,BR-04x04-H096,c0,Indigo purple,#482960,467,102.4,9.6,-20,-36,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0485,BR-01x08-H096,c0,Indigo purple,#482960,468,102.4,9.6,48,-36,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0496,BR-01x04-H096,c0,Indigo purple,#482960,469,102.4,9.6,88,-36,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0489,BR-04x06-H096,c0,Indigo purple,#482960,470,102.4,9.6,68,-28,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0478,BR-02x03-H096,c0,Indigo purple,#482960,471,102.4,9.6,4,-24,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0457,BR-04x06-H096,c0,Indigo purple,#482960,472,102.4,9.6,-68,-20,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0471,BR-01x04-H096,c0,Indigo purple,#482960,473,102.4,9.6,-20,-16,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0481,BR-04x06-H096,c0,Indigo purple,#482960,474,102.4,9.6,28,-12,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0497,BR-02x03-H096,c0,Indigo purple,#482960,475,102.4,9.6,96,-12,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0467,BR-01x07-H096,c0,Indigo purple,#482960,476,102.4,9.6,-40,-8,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0455,BR-01x08-H096,c0,Indigo purple,#482960,477,102.4,9.6,-96,-4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0472,BR-04x06-H096,c0,Indigo purple,#482960,478,102.4,9.6,-12,4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0458,BR-04x06-H096,c0,Indigo purple,#482960,479,102.4,9.6,-68,12,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0490,BR-04x06-H096,c0,Indigo purple,#482960,480,102.4,9.6,76,12,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0498,BR-01x04-H096,c0,Indigo purple,#482960,481,102.4,9.6,104,12,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0480,CT-19C-H096-68fd21333d,c0,Indigo purple,#482960,482,102.4,9.6,28,16,270,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0456,BR-02x06-H096,c0,Indigo purple,#482960,483,102.4,9.6,-76,36,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0468,BR-04x06-H096,c0,Indigo purple,#482960,484,102.4,9.6,-20,36,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0491,CT-08C-H096-0300667972,c0,Indigo purple,#482960,485,102.4,9.6,72,36,90,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0462,CT-05C-H096-4050bcf8df,c0,Indigo purple,#482960,486,102.4,9.6,-56,40,180,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0460,BR-02x02-H096,c0,Indigo purple,#482960,487,102.4,9.6,-76,52,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0479,CT-10C-H096-e13752c9a5,c0,Indigo purple,#482960,488,102.4,9.6,8,52,180,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0482,BR-04x06-H096,c0,Indigo purple,#482960,489,102.4,9.6,44,52,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
COP-R3-0463,BR-02x08-H096,c0,Indigo purple,#482960,490,102.4,9.6,-36,60,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
